   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
    0.74200   30.67224    1.00000   -1.65999    1.05412   49.37349    0.00000    0.00004    0.00003    0.00007
    0.74480   30.76662    1.00000  148.94148   -3.84101   49.50668    0.00630    0.00004    0.00062    0.00007
    0.74760   30.86091    1.00000   43.94176   -0.42386   49.63964    0.00000    0.00019    0.00019    0.00018
    0.75040   30.95511    1.00000  -26.25786    1.84826   49.77235    0.00000    0.00004    0.00010    0.00007
    0.75320   31.04919    1.00000   24.62520    0.20690   49.90483    0.00620    0.00004    0.00021    0.00007
    0.75600   31.14318    1.00000  -17.04780    1.54740   50.03708    0.00000    0.00005    0.00003    0.00007
    0.75880   31.23707    1.00000  -12.50347    1.40028   50.16910    0.00000    0.00004    0.00003    0.00015
    0.76160   31.33088    1.00000   83.52706   -1.66597   50.30089    0.00000    0.00028    0.00013    0.00007
    0.76440   31.42457    1.00000   54.17395   -0.72394   50.43243    0.00607    0.00004    0.00010    0.00007
    0.76720   31.51816    1.00000    6.04842    0.80810   50.56376    0.00604    0.00004    0.00023    0.00010
    0.77000   31.61165    1.00000   38.78152   -0.22681   50.69484    0.00601    0.00004    0.00009    0.00007
    0.77280   31.70505    1.00000   88.14340   -1.78011   50.82570   -0.00598    0.00011    0.00013    0.00016
    0.77560   31.79833    1.00000   12.12549    0.61868   50.95633   -0.01189    0.00004    0.00004    0.00007
    0.77840   31.89153    1.00000   49.15632   -0.54136   51.08673   -0.01183    0.00004    0.00003    0.00007
    0.78120   31.98463    1.00000   71.81236   -1.24521   51.21691    0.00000    0.00004    0.00028    0.00007
    0.78400   32.07761    1.00000   18.50711    0.42305   51.34686    0.00000    0.00004    0.00023    0.00007
    0.78680   32.17050    1.00000   17.59075    0.45320   51.47657    0.00000    0.00004    0.00003    0.00016
    0.78960   32.26328    1.00000   69.32913   -1.14886   51.60607    0.00000    0.00036    0.00003    0.00007
    0.79240   32.35596    1.00000   52.58792   -0.62529   51.73533    0.00000    0.00004    0.00003    0.00007
    0.79520   32.44856    1.00000    9.69340    0.70127   51.86438    0.00000    0.00004    0.00032    0.00042
    0.79800   32.54104    1.00000    4.08860    0.87436   51.99319    0.00000    0.00004    0.00012    0.00007
    0.80080   32.63343    1.00000  -65.16999    2.99703   52.12180    0.00000    0.00004    0.00017    0.00013
    0.80360   32.72573    1.00000   91.44070   -1.79415   52.25018    0.00000    0.00004    0.00003    0.00007
    0.80640   32.81788    1.00000  -83.51360    3.54476   52.37831    0.01125    0.00016    0.00003    0.00007
    0.80920   32.90997    1.00000  -54.92085    2.66882   52.50624    0.00000    0.00004    0.00003    0.00007
    0.81200   33.00196    1.00000   12.94558    0.60773   52.63396    0.00000    0.00007    0.00037    0.00007
    0.81480   33.09384    1.00000   61.96818   -0.87250   52.76146    0.00000    0.00004    0.00004    0.00007
    0.81760   33.18561    1.00000   83.80383   -1.52531   52.88872    0.00000    0.00028    0.00003    0.00007
    0.82040   33.27728    1.00000   90.71671   -1.72609   53.01577    0.00000    0.00032    0.00020    0.00007
    0.82320   33.36885    1.00000   71.95972   -1.15649   53.14260    0.01093    0.00004    0.00006    0.00007
    0.82600   33.46032    1.00000    8.08387    0.75840   53.26921    0.00000    0.00004    0.00018    0.00007
    0.82880   33.55169    1.00000   56.72338   -0.69063   53.39561    0.00000    0.00022    0.00003    0.00007
    0.83160   33.64297    1.00000   48.87936   -0.45288   53.52180    0.00000    0.00022    0.00006    0.00007
    0.83440   33.73412    1.00000  -33.23972    1.98534   53.64775    0.00000    0.00004    0.00042    0.00007
    0.83720   33.82519    1.00000   18.60597    0.44994   53.77351    0.00000    0.00004    0.00003    0.00007
    0.84000   33.91614    1.00000   66.28583   -0.95440   53.89903    0.00000    0.00031    0.00003    0.00007
    0.84280   34.00701    1.00000   75.15995   -1.21013   54.02436    0.00000    0.00037    0.00012    0.00007
    0.84560   34.09776    1.00000  -58.57647    2.71790   54.14946    0.00000    0.00004    0.00036    0.00030
    0.84840   34.18843    1.00000   23.43567    0.31451   54.27436    0.00000    0.00004    0.00003    0.00022
    0.85120   34.27898    1.00000  106.70768   -2.11292   54.39904   -0.01043    0.00075    0.00005    0.00007
    0.85400   34.36942    1.00000   72.66769   -1.11431   54.52350    0.00000    0.00009    0.00013    0.00019
    0.85680   34.45978    1.00000   -3.92425    1.11388   54.64776    0.00000    0.00004    0.00007    0.00007
    0.85960   34.55003    1.00000   22.80778    0.33986   54.77180    0.00000    0.00004    0.00003    0.00007
    0.86240   34.64018    1.00000   -7.50836    1.21675   54.89564    0.00000    0.00004    0.00042    0.00017
    0.86520   34.73021    1.00000   -1.19096    1.03429   55.01926    0.00000    0.00004    0.00003    0.00007
    0.86800   34.82016    1.00000   14.57987    0.58128   55.14268    0.00000    0.00004    0.00014    0.00007
    0.87080   34.91000    1.00000  -35.61913    2.02031   55.26589    0.00000    0.00004    0.00005    0.00007
    0.87360   34.99974    1.00000   25.98903    0.25745   55.38889    0.00000    0.00004    0.00003    0.00007
    0.87640   35.08938    1.00000    3.53393    0.89929   55.51168    0.00000    0.00004    0.00003    0.00007
    0.87920   35.17892    1.00000   94.88805   -1.69730   55.63427    0.00000    0.00004    0.00006    0.00010
    0.88200   35.26834    1.00000   64.10384   -0.81760   55.75665    0.00000    0.00020    0.00019    0.00007
    0.88480   35.35768    1.00000    3.73336    0.89441   55.87881    0.00000    0.00004    0.00003    0.00007
    0.88760   35.44692    1.00000   51.37826   -0.44944   56.00079    0.00000    0.00032    0.00003    0.00010
    0.89040   35.53603    1.00000   72.88660   -1.05106   56.12255    0.00000    0.00032    0.00009    0.00007
    0.89320   35.62506    1.00000   70.73174   -0.98545   56.24411    0.00000    0.00013    0.00005    0.00009
    0.89600   35.71398    1.00000   54.52907   -0.52683   56.36546   -0.00972    0.00004    0.00003    0.00007
    0.89880   35.80281    1.00000   61.50105   -0.71777   56.48661    0.00000    0.00024    0.00028    0.00010
    0.90160   35.89153    1.00000  103.52687   -1.88444   56.60756    0.00000    0.00004    0.00003    0.00007
    0.90440   35.98017    1.00000   21.78111    0.39464   56.72831    0.00000    0.00005    0.00024    0.00007
    0.90720   36.06868    1.00000   -0.46093    1.01278   56.84885    0.00000    0.00004    0.00003    0.00007
    0.91000   36.15708    1.00000  140.32462   -2.88097   56.96919    0.00000    0.00064    0.00019    0.00007
    0.91280   36.24541    1.00000  -77.70535    3.14387   57.08933    0.00000    0.00039    0.00003    0.00007
    0.91560   36.33360    1.00000   33.30716    0.08330   57.20927    0.00000    0.00004    0.00003    0.00013
    0.91840   36.42173    1.00000   13.82856    0.62032   57.32902    0.00000    0.00004    0.00003    0.00007
    0.92120   36.50973    1.00000    9.91647    0.72839   57.44856    0.00000    0.00004    0.00003    0.00029
    0.92400   36.59764    1.00000   55.21738   -0.50877   57.56791    0.00000    0.00004    0.00011    0.00046
    0.92680   36.68545    1.00000  192.15460   -4.23790   57.68705    0.00000    0.00004    0.00005    0.00007
    0.92960   36.77315    1.00000  164.64980   -3.47745   57.80600    0.00000    0.00004    0.00003    0.00007
    0.93240   36.86077    1.00000   50.24719   -0.36316   57.92475    0.00000    0.00008    0.00003    0.00039
    0.93520   36.94825    1.00000    6.93465    0.81231   58.04330    0.00000    0.00004    0.00005    0.00007
    0.93800   37.03567    1.00000   41.61351   -0.12361   58.16166    0.00000    0.00020    0.00003    0.00007
    0.94080   37.12296    1.00000    5.72436    0.84580   58.27982    0.00000    0.00004    0.00019    0.00007
    0.94360   37.21016    1.00000  -69.86143    2.87748   58.39779    0.00000    0.00027    0.00026    0.00019
    0.94640   37.29728    1.00000    3.62405    0.90283   58.51556    0.00000    0.00004    0.00003    0.00007
    0.94920   37.38426    1.00000  -58.60563    2.56766   58.63314    0.00000    0.00020    0.00050    0.00007
    0.95200   37.47115    1.00000  -13.56136    1.36191   58.75052    0.00894    0.00004    0.00003    0.00031
    0.95480   37.55796    1.00000   80.43991   -1.14175   58.86772    0.00000    0.00004    0.00004    0.00007
    0.95760   37.64464    1.00000  -13.36473    1.35502   58.98471    0.00000    0.00004    0.00046    0.00022
    0.96040   37.73125    1.00000   -0.37553    1.00995   59.10152    0.00000    0.00004    0.00034    0.00007
    0.96320   37.81773    1.00000  -22.89491    1.60540   59.21813    0.00880    0.00004    0.00003    0.00007
    0.96600   37.90412    1.00000  -21.01508    1.55443   59.33455    0.00000    0.00008    0.00003    0.00018
    0.96880   37.99041    1.00000   19.10690    0.49706   59.45078    0.00000    0.00004    0.00003    0.00007
    0.97160   38.07662    1.00000   63.20491   -0.65994   59.56683    0.00000    0.00004    0.00003    0.00011
    0.97440   38.16271    1.00000  -42.35173    2.10977   59.68267    0.00000    0.00024    0.00003    0.00026
    0.97720   38.24869    1.00000 -124.92651    4.26616   59.79833    0.00000    0.00047    0.00022    0.00007
    0.98000   38.33459    1.00000  -10.22667    1.26677   59.91380    0.00000    0.00004    0.00003    0.00062
    0.98280   38.42038    1.00000   47.25502   -0.22995   60.02908    0.00000    0.00023    0.00003    0.00035
    0.98560   38.50607    1.00000  -18.10410    1.47016   60.14418    0.00000    0.00004    0.00003    0.00009
    0.98840   38.59164    1.00000   10.95583    0.71611   60.25908    0.00850    0.00004    0.00003    0.00007
    0.99120   38.67715    1.00000  105.46872   -1.72690   60.37380    0.00000    0.00033    0.00039    0.00007
    0.99400   38.76254    1.00000  -24.27499    1.62625   60.48833    0.00000    0.00008    0.00014    0.00016
    0.99680   38.84782    1.00000   51.74805   -0.33207   60.60267    0.00000    0.00004    0.00003    0.00007
    0.99960   38.93300    1.00000  -33.00326    1.84769   60.71683    0.00000    0.00012    0.00003    0.00011
    1.00240   39.01809    1.00000  -14.30145    1.36653   60.83080    0.00000    0.00007    0.00003    0.00007
    1.00520   39.10309    1.00000  128.76457   -2.29295   60.94458    0.00831    0.00004    0.00015    0.00018
    1.00800   39.18797    1.00000   91.67524   -1.33937   61.05819    0.00000    0.00004    0.00014    0.00007
    1.01080   39.27278    1.00000  128.38199   -2.26898   61.17160    0.00000    0.00004    0.00003    0.00007
    1.01360   39.35747    1.00000  111.86754   -1.84235   61.28484    0.00000    0.00055    0.00020    0.00007
    1.01640   39.44204    1.00000  -42.46335    2.07660   61.39789   -0.00819    0.00012    0.00021    0.00007
    1.01920   39.52655    1.00000   86.39357   -1.18571   61.51076    0.00000    0.00033    0.00003    0.00013
    1.02200   39.61094    1.00000   22.33466    0.43615   61.62344   -0.00813    0.00004    0.00038    0.00007
    1.02480   39.69523    1.00000   49.92898   -0.25781   61.73594    0.00000    0.00016    0.00003    0.00020
    1.02760   39.77944    1.00000  -16.58110    1.41683   61.84826    0.00000    0.00009    0.00016    0.00007
    1.03040   39.86353    1.00000   49.46753   -0.24092   61.96040   -0.00804    0.00004    0.00003    0.00008
    1.03320   39.94753    1.00000  -33.27140    1.83288   62.07236   -0.00801    0.00004    0.00003    0.00016
    1.03600   40.03144    1.00000   -8.70309    1.21741   62.18414    0.00000    0.00004    0.00035    0.00007
    1.03880   40.11523    1.00000   90.11608   -1.24643   62.29573    0.00000    0.00004    0.00003    0.00007
    1.04160   40.19893    1.00000  -10.04891    1.24998   62.40715    0.00000    0.00004    0.00005    0.00018
    1.04440   40.28253    1.00000  -18.75357    1.46555   62.51839    0.00790    0.00008    0.00009    0.00007
    1.04720   40.36604    1.00000  103.29996   -1.55908   62.62944    0.00000    0.00059    0.00003    0.00007
    1.05000   40.44943    1.00000   30.05882    0.25688   62.74032    0.00000    0.00013    0.00003    0.00007
    1.05280   40.53276    1.00000   53.01039   -0.30784   62.85102    0.00000    0.00007    0.00009    0.00025
    1.05560   40.61596    1.00000  103.88888   -1.55783   62.96154    0.00000    0.00062    0.00003    0.00007
    1.05840   40.69907    1.00000 -116.05900    3.85164   63.07189    0.00000    0.00004    0.00003    0.00007
    1.06120   40.78206    1.00000   78.39972   -0.92241   63.18205    0.00000    0.00045    0.00003    0.00016
    1.06400   40.86498    1.00000   55.02966   -0.34662   63.29205    0.00000    0.00032    0.00003    0.00007
    1.06680   40.94782    1.00000   13.35013    0.67397   63.40187    0.00000    0.00004    0.00062    0.00007
    1.06960   41.03053    1.00000   84.90170   -1.06923   63.51150    0.00000    0.00036    0.00003    0.00016
    1.07240   41.11316    1.00000  -38.87675    1.94560   63.62098    0.00000    0.00004    0.00003    0.00010
    1.07520   41.19568    1.00000  -30.04399    1.72930   63.73026    0.00000    0.00004    0.00027    0.00007
    1.07800   41.27810    1.00000   39.62751    0.03999   63.83937    0.00000    0.00004    0.00003    0.00029
    1.08080   41.36042    1.00000  159.97504   -2.86783   63.94831    0.00000    0.00045    0.00003    0.00007
    1.08360   41.44266    1.00000   40.17432    0.03060   64.05708    0.00000    0.00010    0.00003    0.00027
    1.08640   41.52480    1.00000   73.06512   -0.75955   64.16567    0.00000    0.00017    0.00003    0.00007
    1.08920   41.60684    1.00000  -91.71395    3.20430   64.27409   -0.00747    0.00004    0.00018    0.00008
    1.09200   41.68876    1.00000  129.37912   -2.10345   64.38232    0.00000    0.00039    0.00011    0.00012
    1.09480   41.77060    1.00000   58.05814   -0.38993   64.49040    0.00000    0.00004    0.00023    0.00031
    1.09760   41.85236    1.00000  124.00307   -1.96287   64.59830    0.00000    0.00028    0.00025    0.00008
    1.10040   41.93401    1.00000  -50.75316    2.21031   64.70604    0.00000    0.00012    0.00007    0.00008
    1.10320   42.01558    1.00000   11.67306    0.72217   64.81361    0.00000    0.00004    0.00006    0.00008
    1.10600   42.09702    1.00000  -18.54513    1.44053   64.92098    0.00000    0.00005    0.00003    0.00017
    1.10880   42.17837    1.00000  -60.84767    2.44263   65.02820    0.00000    0.00004    0.00032    0.00011
    1.11160   42.25963    1.00000  -24.21450    1.57299   65.13525   -0.00728    0.00004    0.00003    0.00008
    1.11440   42.34080    1.00000   36.04794    0.14862   65.24212    0.00725    0.00004    0.00003    0.00008
    1.11720   42.42187    1.00000  -35.98743    1.84832   65.34883   -0.00723    0.00023    0.00018    0.00025
    1.12000   42.50286    1.00000   70.55383   -0.65998   65.45537    0.00000    0.00004    0.00003    0.00008
    1.12280   42.58372    1.00000   73.39935   -0.72365   65.56174    0.00000    0.00020    0.00003    0.00008
    1.12560   42.66451    1.00000   96.29576   -1.25705   65.66794   -0.00716    0.00036    0.00003    0.00008
    1.12840   42.74521    1.00000   57.07992   -0.33535   65.77398    0.00000    0.00030    0.00035    0.00008
    1.13120   42.82581    1.00000    9.83089    0.77044   65.87984    0.00000    0.00004    0.00003    0.00025
    1.13400   42.90627    1.00000   34.18391    0.20329   65.98553   -0.00709    0.00004    0.00006    0.00008
